0.0,0.0,[debug],logger,init,time
ROBOTS_CONFIG=[{"avg_speed": 0.15, "battery_charge": 0.37, "battery_discharge_rate": 0.00011, "id": 0, "local_plan": null, "location": "IC Room 4", "position": [-39.44, 33.95, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.54, "battery_discharge_rate": 0.0001, "id": 1, "local_plan": null, "location": "PC Room 5", "position": [-21.0, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.23, "battery_discharge_rate": 0.00015000000000000001, "id": 2, "local_plan": null, "location": "PC Room 4", "position": [-27.23, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.21, "battery_discharge_rate": 0.00019, "id": 3, "local_plan": null, "location": "PC Room 3", "position": [-28.5, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.62, "battery_discharge_rate": 0.00014000000000000001, "id": 4, "local_plan": [["navigation", ["IC Room 6", [[-40.23, 25.37, 0.0], [-37.0, 25.37], [-37.0, 18.93], [-33.9, 18.93, 3.14]]]], ["approach_person", ["nurse"]], ["authenticate_person", ["nurse"]], ["operate_drawer", ["open"]], ["send_message", ["nurse"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]], ["navigation", ["Laboratory", [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]]], ["approach_robot", ["lab_arm"]], ["operate_drawer", ["open"]], ["send_message", ["lab_arm"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]]], "location": "IC Room 3", "position": [-40.23, 25.37, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}]
NURSES_CONFIG=[{"location": "IC Room 6", "position": [-32.9, 19.93, 3.14]}]
logger,1623202659255945920,Simulation open
0.0,[debug],logger,init,subcribing to in the topic /log
1.56666660309,[debug],turtlebot1,move-base-info,Move_base is up and ok....,
1.93333339691,[debug],turtlebot5,move-base-info,Move_base is up and ok....,
2.03333330154,[debug],turtlebot3,move-base-info,Move_base is up and ok....,
2.08333325386,[debug],turtlebot4,move-base-info,Move_base is up and ok....,
2.18333339691,[debug],turtlebot2,move-base-info,Move_base is up and ok....,
20.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
23.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
23.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.23;y=18.02;yaw=-1.59
23.6166665554,[debug],turtlebot4,simulation,robot-pose,x=-28.68;y=17.88;yaw=-0.79
23.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-39.89;y=24.63;yaw=-0.98
35.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
38.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
38.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.59
38.6166665554,[debug],turtlebot4,simulation,robot-pose,x=-28.68;y=17.88;yaw=-0.80
38.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-38.89;y=23.52;yaw=-0.67
50.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
53.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
53.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.58
53.6166665554,[debug],turtlebot4,simulation,robot-pose,x=-28.69;y=17.88;yaw=-0.80
53.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-37.70;y=23.10;yaw=0.54
65.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
68.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
68.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.58
68.6166665554,[debug],turtlebot4,simulation,robot-pose,x=-28.69;y=17.88;yaw=-0.79
68.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-37.29;y=24.90;yaw=1.69
77.3833334446,[debug],turtlebot5,move-base-info,Hooray, the base moved arrived,(x=-37;y=25.37)
80.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
83.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
83.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.58
83.6166665554,[debug],turtlebot4,simulation,robot-pose,x=-28.69;y=17.87;yaw=-0.78
83.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-37.29;y=24.84;yaw=-1.35
95.9000000954,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
98.3833334446,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
98.4833333492,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.58
98.6333334446,[debug],turtlebot4,simulation,robot-pose,x=-28.69;y=17.87;yaw=-0.79
98.7333333492,[debug],turtlebot5,simulation,robot-pose,x=-37.21;y=22.52;yaw=-1.73
110.900000095,[debug],turtlebot1,simulation,robot-pose,x=-39.51;y=33.84;yaw=0.46
113.383333445,[debug],turtlebot2,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
113.483333349,[debug],turtlebot3,simulation,robot-pose,x=-27.22;y=18.03;yaw=-1.58
