0.0,0.0,[debug],logger,init,time
ROBOTS_CONFIG=[{"avg_speed": 0.15, "battery_charge": 0.34, "battery_discharge_rate": 0.00017, "id": 0, "local_plan": null, "location": "PC Room 7", "position": [-13.5, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.26, "battery_discharge_rate": 0.00018, "id": 1, "local_plan": [["navigation", ["IC Room 2", [[-13.5, 18.0, -1.57], [-13.5, 16.0], [-37.0, 16.0], [-37.0, 21.5], [-38.0, 21.5, 0.0]]]], ["approach_person", ["nurse"]], ["authenticate_person", ["nurse"]], ["operate_drawer", ["open"]], ["send_message", ["nurse"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]], ["navigation", ["Laboratory", [[-38.0, 21.5, 0.0], [-37.0, 21.5], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]]], ["approach_robot", ["lab_arm"]], ["operate_drawer", ["open"]], ["send_message", ["lab_arm"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]]], "location": "IC Room 4", "position": [-39.44, 33.95, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.45, "battery_discharge_rate": 0.00012000000000000002, "id": 2, "local_plan": null, "location": "IC Room 3", "position": [-40.23, 25.37, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.43, "battery_discharge_rate": 0.00011, "id": 3, "local_plan": null, "location": "IC Room 5", "position": [-32.88, 33.98, 3.14], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.16, "battery_discharge_rate": 0.00015000000000000001, "id": 4, "local_plan": null, "location": "PC Room 5", "position": [-21.0, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}]
NURSES_CONFIG=[{"location": "IC Room 2", "position": [-39.0, 20.5, 0.0]}]
logger,1626521898926339149,Simulation open
0.0,[debug],logger,init,subcribing to in the topic /log
1.95000004768,[debug],turtlebot2,move-base-info,Move_base is up and ok....,
1.95000004768,[debug],turtlebot2,move-base-info,Move_base is up and ok....,
1.98333334923,[debug],turtlebot3,move-base-info,Move_base is up and ok....,
1.98333334923,[debug],turtlebot3,move-base-info,Move_base is up and ok....,
2.01666665077,[debug],turtlebot4,move-base-info,Move_base is up and ok....,
2.01666665077,[debug],turtlebot4,move-base-info,Move_base is up and ok....,
2.03333330154,[debug],turtlebot5,move-base-info,Move_base is up and ok....,
2.03333330154,[debug],turtlebot5,move-base-info,Move_base is up and ok....,
2.03333330154,[debug],turtlebot1,move-base-info,Move_base is up and ok....,
2.03333330154,[debug],turtlebot1,move-base-info,Move_base is up and ok....,
5.75,[info],turtlebot3,skill-life-cycle,init_robobt,(status=RUNNING, parameters=[])
5.96666669846,[info],turtlebot5,skill-life-cycle,init_robobt,(status=RUNNING, parameters=[])
7.98333334923,[debug],turtlebot2,available-skills,['send_message', 'wait_message', 'approach_person', 'approach_robot', 'authenticate_person', 'deposit', 'navigation', 'operate_drawer', 'pick_up'],
7.98333334923,[info],turtlebot2,skill-life-cycle,navigation,(status=STARTED, parameters=[[-13.5, 16.0, 3.141592653589793, True], [-37.0, 16.0, 1.5707963267948966, True], [-37.0, 21.5, 3.141592653589793, True], [-38.0, 21.5, 0.0, False]])
24.25,[debug],turtlebot1,simulation,robot-pose,x=-13.50;y=18.00;yaw=-1.50
24.3499999046,[debug],turtlebot1,simulation,robot-pose,x=-13.50;y=18.00;yaw=-1.50
25.7333333492,[debug],turtlebot2,simulation,robot-pose,x=-38.51;y=34.47;yaw=0.32
25.7333333492,[debug],turtlebot2,simulation,robot-pose,x=-38.51;y=34.47;yaw=0.32
25.7833333015,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.34
25.7833333015,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.34
25.8666665554,[debug],turtlebot4,simulation,robot-pose,x=-32.89;y=33.97;yaw=-3.10
25.8833334446,[debug],turtlebot4,simulation,robot-pose,x=-32.89;y=33.97;yaw=-3.10
25.8833334446,[debug],turtlebot5,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
25.8833334446,[debug],turtlebot5,simulation,robot-pose,x=-20.99;y=18.00;yaw=-1.54
39.25,[debug],turtlebot1,simulation,robot-pose,x=-13.49;y=18.00;yaw=-1.49
39.3666665554,[debug],turtlebot1,simulation,robot-pose,x=-13.49;y=18.00;yaw=-1.49
40.75,[debug],turtlebot2,simulation,robot-pose,x=-37.34;y=34.30;yaw=-0.80
40.75,[debug],turtlebot2,simulation,robot-pose,x=-37.34;y=34.30;yaw=-0.80
40.7833333015,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
40.7833333015,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
40.8666665554,[debug],turtlebot4,simulation,robot-pose,x=-32.89;y=33.97;yaw=-3.10
